threshold,precision,recall,f1
0.3803480697496177,0.03930070575211034,0.8469184890656064,0.07511571523024364
0.38035004849544823,0.03930251868253529,0.8469184890656064,0.07511902662661246
0.38037970348227035,0.039304331780227894,0.8469184890656064,0.07512233831495294
0.380399710346256,0.039306145045211294,0.8469184890656064,0.07512565029530364
0.38040052995969187,0.03930795847750865,0.8469184890656064,0.07512896256770323
0.3804136936812722,0.03930977207714312,0.8469184890656064,0.07513227513219035
0.3804143753504157,0.03931158584413787,0.8469184890656064,0.07513558798880363
0.38041465223723375,0.039313399778516056,0.8469184890656064,0.07513890113758166
0.3804178988179579,0.03931521388030086,0.8469184890656064,0.07514221457856318
0.3804334978758108,0.03931702814951546,0.8469184890656064,0.0751455283117868
0.38044361796693515,0.039318842586183025,0.8469184890656064,0.07514884233729117
0.38044369755615504,0.03932065719032675,0.8469184890656064,0.07515215665511499
0.380451830559148,0.039322471961969814,0.8469184890656064,0.07515547126529692
0.3804629796957506,0.039324286901135416,0.8469184890656064,0.07515878616787568
0.38047523442907183,0.03932610200784676,0.8469184890656064,0.07516210136288992
0.38048464747878535,0.039327917282127034,0.8469184890656064,0.07516541685037836
0.38049311712899425,0.03932973272399944,0.8469184890656064,0.0751687326303797
0.3804972557123168,0.03933154833348721,0.8469184890656064,0.07517204870293265
0.3805163525787677,0.03933336411061354,0.8469184890656064,0.07517536506807594
0.38052372238461196,0.03933518005540166,0.8469184890656064,0.07517868172584828
0.3805260448812345,0.03933699616787479,0.8469184890656064,0.07518199867628843
0.3805375088620542,0.03933881244805615,0.8469184890656064,0.07518531591943511
0.38054104507938474,0.03934062889596897,0.8469184890656064,0.07518863345532706
0.38055093429835407,0.0393424455116365,0.8469184890656064,0.07519195128400308
0.3805622784901631,0.03934426229508197,0.8469184890656064,0.07519526940550185
0.3805674392812688,0.03934607924632862,0.8469184890656064,0.0751985878198622
0.3805743915520794,0.03934789636539971,0.8469184890656064,0.07520190652712287
0.3805781059646227,0.03934971365231849,0.8469184890656064,0.07520522552732267
0.38057884445155565,0.03935153110710821,0.8469184890656064,0.07520854482050039
0.38058015208130785,0.03935334872979215,0.8469184890656064,0.07521186440669479
0.38058506476407555,0.03935516652039355,0.8469184890656064,0.0752151842859447
0.3805854223475219,0.0393569844789357,0.8469184890656064,0.07521850445828893
0.3805976153377864,0.03935880260544186,0.8469184890656064,0.07522182492376626
0.3806088616094859,0.03936062089993532,0.8469184890656064,0.07522514568241556
0.3806289387424611,0.03936243936243936,0.8469184890656064,0.07522846673427565
0.38063011921061274,0.03936425799297727,0.8469184890656064,0.07523178807938531
0.3806542301342652,0.039366076791572335,0.8469184890656064,0.07523510971778345
0.38065742635789684,0.03936789575824785,0.8469184890656064,0.07523843164950889
0.38066372984309166,0.039369714893027125,0.8469184890656064,0.0752417538746005
0.3806657703274077,0.03937153419593346,0.8469184890656064,0.07524507639309713
0.380667126185461,0.03937335366699016,0.8469184890656064,0.07524839920503765
0.3806693513010946,0.03937517330622054,0.8469184890656064,0.07525172231046094
0.38068009300292643,0.039376993113647916,0.8469184890656064,0.07525504570940587
0.3806838956940322,0.03937881308929562,0.8469184890656064,0.07525836940191138
0.3807173088073698,0.03938063323318697,0.8469184890656064,0.07526169338801632
0.38074834424065246,0.03938245354534529,0.8469184890656064,0.0752650176677596
